NCM;inicio_vigencia;fim_vigencia;uTrib_abreviatura;Descricao_uTrib;
48025691;01/01/2016;;KG;Quilograma;
48025692;01/01/2016;;KG;Quilograma;
48025693;01/01/2016;;KG;Quilograma;
48025699;01/01/2016;;KG;Quilograma;
48025710;01/01/2016;;KG;Quilograma;
48025791;01/01/2016;;KG;Quilograma;
48025792;01/01/2016;;KG;Quilograma;
48025793;01/01/2016;;KG;Quilograma;
48025799;01/01/2016;;KG;Quilograma;
48025810;01/01/2016;;KG;Quilograma;
48025891;01/01/2016;;KG;Quilograma;
48025892;01/01/2016;;KG;Quilograma;
48025899;01/01/2016;;KG;Quilograma;
48026110;01/01/2016;;KG;Quilograma;
48026191;01/01/2016;;KG;Quilograma;
48026192;01/01/2016;;KG;Quilograma;
48026199;01/01/2016;;KG;Quilograma;
48026210;01/01/2016;;KG;Quilograma;
48026291;01/01/2016;;KG;Quilograma;
48026292;01/01/2016;;KG;Quilograma;
48026299;01/01/2016;;KG;Quilograma;
48026910;01/01/2016;;KG;Quilograma;
48026991;01/01/2016;;KG;Quilograma;
48026992;01/01/2016;;KG;Quilograma;
48026999;01/01/2016;;KG;Quilograma;
48030010;01/01/2016;;KG;Quilograma;
48030090;01/01/2016;;KG;Quilograma;
48041100;01/01/2016;;KG;Quilograma;
48041900;01/01/2016;;KG;Quilograma;
48042100;01/01/2016;;KG;Quilograma;
48042900;01/01/2016;;KG;Quilograma;
48043110;01/01/2016;;KG;Quilograma;
48043190;01/01/2016;;KG;Quilograma;
48043910;01/01/2016;;KG;Quilograma;
48043990;01/01/2016;;KG;Quilograma;
48044100;01/01/2016;;KG;Quilograma;
48044200;01/01/2016;;KG;Quilograma;
48044900;01/01/2016;;KG;Quilograma;
48045100;01/01/2016;;KG;Quilograma;
48045200;01/01/2016;;KG;Quilograma;
48045910;01/01/2016;;KG;Quilograma;
48045990;01/01/2016;;KG;Quilograma;
48051100;01/01/2016;;KG;Quilograma;
48051200;01/01/2016;;KG;Quilograma;
48051900;01/01/2016;;KG;Quilograma;
48052400;01/01/2016;;KG;Quilograma;
48052500;01/01/2016;;KG;Quilograma;
48053000;01/01/2016;;KG;Quilograma;
48054010;01/01/2016;;KG;Quilograma;
48054090;01/01/2016;;KG;Quilograma;
48055000;01/01/2016;;KG;Quilograma;
48059100;01/01/2016;;KG;Quilograma;
48059210;01/01/2016;;KG;Quilograma;
48059290;01/01/2016;;KG;Quilograma;
48059300;01/01/2016;;KG;Quilograma;
48061000;01/01/2016;;KG;Quilograma;
48062000;01/01/2016;;KG;Quilograma;
48063000;01/01/2016;;KG;Quilograma;
48064000;01/01/2016;;KG;Quilograma;
48070000;01/01/2016;;KG;Quilograma;
48081000;01/01/2016;;KG;Quilograma;
48084000;01/01/2016;;KG;Quilograma;
48089000;01/01/2016;;KG;Quilograma;
48092000;01/01/2016;;KG;Quilograma;
48099000;01/01/2016;;KG;Quilograma;
48101310;01/01/2016;;KG;Quilograma;
48101381;01/01/2016;;KG;Quilograma;
48101382;01/01/2016;;KG;Quilograma;
48101389;01/01/2016;;KG;Quilograma;
48101391;01/01/2020;;KG;Quilograma;
48101399;01/01/2020;;KG;Quilograma;
48101410;01/01/2016;;KG;Quilograma;
48101481;01/01/2016;;KG;Quilograma;
48101482;01/01/2016;;KG;Quilograma;
48101489;01/01/2016;;KG;Quilograma;
48101490;01/01/2016;;KG;Quilograma;
48101910;01/01/2016;;KG;Quilograma;
48101981;01/01/2016;;KG;Quilograma;
48101982;01/01/2016;;KG;Quilograma;
48101989;01/01/2016;;KG;Quilograma;
48101991;01/01/2020;;KG;Quilograma;
48101999;01/01/2020;;KG;Quilograma;
48102210;01/01/2016;;KG;Quilograma;
48102290;01/01/2016;;KG;Quilograma;
48102910;01/01/2016;;KG;Quilograma;
48102990;01/01/2016;;KG;Quilograma;
48103110;01/01/2016;;KG;Quilograma;
48103190;01/01/2016;;KG;Quilograma;
48103210;01/01/2016;;KG;Quilograma;
48103290;01/01/2016;;KG;Quilograma;
48103910;01/01/2016;;KG;Quilograma;
48103990;01/01/2016;;KG;Quilograma;
48109210;01/01/2016;;KG;Quilograma;
48109290;01/01/2016;;KG;Quilograma;
48109910;01/01/2016;;KG;Quilograma;
48109990;01/01/2016;;KG;Quilograma;
48111010;01/01/2016;;KG;Quilograma;
48111090;01/01/2016;;KG;Quilograma;
48114110;01/01/2016;;KG;Quilograma;
48114190;01/01/2016;;KG;Quilograma;
48114910;01/01/2016;;KG;Quilograma;
48114990;01/01/2016;;KG;Quilograma;
48115110;01/01/2016;;KG;Quilograma;
48115121;01/01/2016;;KG;Quilograma;
48115122;01/01/2016;;KG;Quilograma;
48115123;01/01/2016;;KG;Quilograma;
48115128;01/01/2016;;KG;Quilograma;
48115129;01/01/2016;;KG;Quilograma;
48115130;01/01/2016;;KG;Quilograma;
48115910;01/01/2016;;KG;Quilograma;
48115921;01/01/2016;;KG;Quilograma;
48115922;01/01/2016;;KG;Quilograma;
48115923;01/01/2016;;KG;Quilograma;
48115929;01/01/2016;;KG;Quilograma;
48115930;01/01/2016;;KG;Quilograma;
48116010;01/01/2016;;KG;Quilograma;
48116090;01/01/2016;;KG;Quilograma;
48119010;01/01/2016;;KG;Quilograma;
48119090;01/01/2016;;KG;Quilograma;
48120000;01/01/2016;;KG;Quilograma;
48131000;01/01/2016;;KG;Quilograma;
48132000;01/01/2016;;KG;Quilograma;
48139000;01/01/2016;;KG;Quilograma;
48142000;01/01/2016;;KG;Quilograma;
48149000;01/01/2016;;KG;Quilograma;
48162000;01/01/2016;;KG;Quilograma;
48169010;01/01/2016;;KG;Quilograma;
48169090;01/01/2016;;KG;Quilograma;
48171000;01/01/2016;;KG;Quilograma;
48172000;01/01/2016;;KG;Quilograma;
48173000;01/01/2016;;KG;Quilograma;
48181000;01/01/2016;;KG;Quilograma;
48182000;01/01/2016;;KG;Quilograma;
48183000;01/01/2016;;KG;Quilograma;
48185000;01/01/2016;;KG;Quilograma;
48189010;01/01/2016;;KG;Quilograma;
48189090;01/01/2016;;KG;Quilograma;
48191000;01/01/2016;;KG;Quilograma;
48192000;01/01/2016;;KG;Quilograma;
48193000;01/01/2016;;KG;Quilograma;
48194000;01/01/2016;;KG;Quilograma;
48195000;01/01/2016;;KG;Quilograma;
48196000;01/01/2016;;KG;Quilograma;
48201000;01/01/2016;;KG;Quilograma;
48202000;01/01/2016;;KG;Quilograma;
48203000;01/01/2016;;KG;Quilograma;
48204000;01/01/2016;;KG;Quilograma;
48205000;01/01/2016;;KG;Quilograma;
48209000;01/01/2016;;KG;Quilograma;
48211000;01/01/2016;;KG;Quilograma;
48219000;01/01/2016;;KG;Quilograma;
48221000;01/01/2016;;KG;Quilograma;
48229000;01/01/2016;;KG;Quilograma;
48232010;01/01/2016;;KG;Quilograma;
48232091;01/01/2016;;KG;Quilograma;
48232099;01/01/2016;;KG;Quilograma;
48234000;01/01/2016;;KG;Quilograma;
48236100;01/01/2016;;KG;Quilograma;
48236900;01/01/2016;;KG;Quilograma;
48237000;01/01/2016;;KG;Quilograma;
48239010;01/01/2016;;KG;Quilograma;
48239020;01/01/2016;;KG;Quilograma;
48239091;01/01/2016;;KG;Quilograma;
48239099;01/01/2016;;KG;Quilograma;
49011000;01/01/2016;;KG;Quilograma;
49019100;01/01/2016;;KG;Quilograma;
49019900;01/01/2016;;KG;Quilograma;
49021000;01/01/2016;;KG;Quilograma;
49029000;01/01/2016;;KG;Quilograma;
49030000;01/01/2016;;KG;Quilograma;
49040000;01/01/2016;;KG;Quilograma;
49052000;01/04/2022;;KG;Quilograma;
49059000;01/04/2022;;KG;Quilograma;
49060000;01/01/2016;;KG;Quilograma;
49070010;01/01/2016;;KG;Quilograma;
49070020;01/01/2016;;KG;Quilograma;
49070030;01/01/2016;;KG;Quilograma;
49070090;01/01/2016;;KG;Quilograma;
49081000;01/01/2016;;KG;Quilograma;
49089000;01/01/2016;;KG;Quilograma;
49090000;01/01/2016;;KG;Quilograma;
49100000;01/01/2016;;KG;Quilograma;
49111010;01/01/2016;;KG;Quilograma;
49111090;01/01/2016;;KG;Quilograma;
49119100;01/01/2016;;KG;Quilograma;
49119900;01/01/2016;;KG;Quilograma;
50010000;01/01/2016;;KG;Quilograma;
50020000;01/01/2016;;KG;Quilograma;
50030010;01/01/2016;;KG;Quilograma;
50030090;01/01/2016;;KG;Quilograma;
50040000;01/01/2016;;KG;Quilograma;
50050000;01/01/2016;;KG;Quilograma;
50060000;01/01/2016;;KG;Quilograma;
50071010;01/01/2016;;KG;Quilograma;
50071090;01/01/2016;;KG;Quilograma;
50072010;01/01/2016;;KG;Quilograma;
50072090;01/01/2016;;KG;Quilograma;
50079000;01/01/2016;;KG;Quilograma;
51011110;01/01/2016;;KG;Quilograma;
51011190;01/01/2016;;KG;Quilograma;
51011900;01/01/2016;;KG;Quilograma;
51012100;01/01/2016;;KG;Quilograma;
51012900;01/01/2016;;KG;Quilograma;
51013000;01/01/2016;;KG;Quilograma;
51021100;01/01/2016;;KG;Quilograma;
51021900;01/01/2016;;KG;Quilograma;
51022000;01/01/2016;;KG;Quilograma;
51031000;01/01/2016;;KG;Quilograma;
51032000;01/01/2016;;KG;Quilograma;
51033000;01/01/2016;;KG;Quilograma;
51040000;01/01/2016;;KG;Quilograma;
51051000;01/01/2016;;KG;Quilograma;
51052100;01/01/2016;;KG;Quilograma;
51052910;01/01/2016;;KG;Quilograma;
51052991;01/01/2016;;KG;Quilograma;
51052999;01/01/2016;;KG;Quilograma;
51053100;01/01/2016;;KG;Quilograma;
51053900;01/01/2016;;KG;Quilograma;
51054000;01/01/2016;;KG;Quilograma;
51061000;01/01/2016;;KG;Quilograma;
51062000;01/01/2016;;KG;Quilograma;
51071011;01/01/2016;;KG;Quilograma;
51071019;01/01/2016;;KG;Quilograma;
51071090;01/01/2016;;KG;Quilograma;
51072000;01/01/2016;;KG;Quilograma;
51081000;01/01/2016;;KG;Quilograma;
51082000;01/01/2016;;KG;Quilograma;
51091000;01/01/2016;;KG;Quilograma;
51099000;01/01/2016;;KG;Quilograma;
51100000;01/01/2016;;KG;Quilograma;
51111110;01/01/2016;;KG;Quilograma;
51111120;01/01/2016;;KG;Quilograma;
51111900;01/01/2016;;KG;Quilograma;
51112000;01/01/2016;;KG;Quilograma;
51113010;01/01/2016;;KG;Quilograma;
51113090;01/01/2016;;KG;Quilograma;
51119000;01/01/2016;;KG;Quilograma;
51121100;01/01/2016;;KG;Quilograma;
51121910;01/01/2016;;KG;Quilograma;
51121920;01/01/2016;;KG;Quilograma;
51122010;01/01/2016;;KG;Quilograma;
51122020;01/01/2016;;KG;Quilograma;
51123010;01/01/2016;;KG;Quilograma;
51123020;01/01/2016;;KG;Quilograma;
51129000;01/01/2016;;KG;Quilograma;
51130011;01/01/2016;;KG;Quilograma;
51130012;01/01/2016;;KG;Quilograma;
51130013;01/01/2016;;KG;Quilograma;
51130020;01/01/2016;;KG;Quilograma;
52010010;01/01/2016;;TON;Tonel Metr Liquida;
52010020;01/01/2016;;TON;Tonel Metr Liquida;
52010090;01/01/2016;;TON;Tonel Metr Liquida;
52021000;01/01/2016;;KG;Quilograma;
52029100;01/01/2016;;KG;Quilograma;
52029900;01/01/2016;;KG;Quilograma;
52030000;01/01/2016;;KG;Quilograma;
52041111;01/01/2016;;KG;Quilograma;
52041112;01/01/2016;;KG;Quilograma;
52041120;01/01/2016;;KG;Quilograma;
52041131;01/01/2016;;KG;Quilograma;
52041132;01/01/2016;;KG;Quilograma;
52041140;01/01/2016;;KG;Quilograma;
52041911;01/01/2016;;KG;Quilograma;
52041912;01/01/2016;;KG;Quilograma;
52041920;01/01/2016;;KG;Quilograma;
52041931;01/01/2016;;KG;Quilograma;
52041932;01/01/2016;;KG;Quilograma;
52041940;01/01/2016;;KG;Quilograma;
52042000;01/01/2016;;KG;Quilograma;
52051100;01/01/2016;;KG;Quilograma;
52051200;01/01/2016;;KG;Quilograma;
52051310;01/01/2016;;KG;Quilograma;
52051390;01/01/2016;;KG;Quilograma;
52051400;01/01/2016;;KG;Quilograma;
52051500;01/01/2016;;KG;Quilograma;
52052100;01/01/2016;;KG;Quilograma;
52052200;01/01/2016;;KG;Quilograma;
52052310;01/01/2016;;KG;Quilograma;
52052390;01/01/2016;;KG;Quilograma;
52052400;01/01/2016;;KG;Quilograma;
52052600;01/01/2016;;KG;Quilograma;
52052700;01/01/2016;;KG;Quilograma;
52052800;01/01/2016;;KG;Quilograma;
52053100;01/01/2016;;KG;Quilograma;
52053200;01/01/2016;;KG;Quilograma;
52053300;01/01/2016;;KG;Quilograma;
52053400;01/01/2016;;KG;Quilograma;
52053500;01/01/2016;;KG;Quilograma;
52054100;01/01/2016;;KG;Quilograma;
52054200;01/01/2016;;KG;Quilograma;
52054300;01/01/2016;;KG;Quilograma;
52054400;01/01/2016;;KG;Quilograma;
52054600;01/01/2016;;KG;Quilograma;
52054700;01/01/2016;;KG;Quilograma;
52054800;01/01/2016;;KG;Quilograma;
52061100;01/01/2016;;KG;Quilograma;
52061200;01/01/2016;;KG;Quilograma;
52061300;01/01/2016;;KG;Quilograma;
52061400;01/01/2016;;KG;Quilograma;
52061500;01/01/2016;;KG;Quilograma;
52062100;01/01/2016;;KG;Quilograma;
52062200;01/01/2016;;KG;Quilograma;
52062300;01/01/2016;;KG;Quilograma;
52062400;01/01/2016;;KG;Quilograma;
52062500;01/01/2016;;KG;Quilograma;
52063100;01/01/2016;;KG;Quilograma;
52063200;01/01/2016;;KG;Quilograma;
52063300;01/01/2016;;KG;Quilograma;
52063400;01/01/2016;;KG;Quilograma;
52063500;01/01/2016;;KG;Quilograma;
52064100;01/01/2016;;KG;Quilograma;
52064200;01/01/2016;;KG;Quilograma;
52064300;01/01/2016;;KG;Quilograma;
52064400;01/01/2016;;KG;Quilograma;
52064500;01/01/2016;;KG;Quilograma;
52071000;01/01/2016;;KG;Quilograma;
52079000;01/01/2016;;KG;Quilograma;
52081100;01/01/2016;;KG;Quilograma;
52081200;01/01/2016;;KG;Quilograma;
52081300;01/01/2016;;KG;Quilograma;
52081900;01/01/2016;;KG;Quilograma;
52082100;01/01/2016;;KG;Quilograma;
52082200;01/01/2016;;KG;Quilograma;
52082300;01/01/2016;;KG;Quilograma;
52082900;01/01/2016;;KG;Quilograma;
52083100;01/01/2016;;KG;Quilograma;
52083200;01/01/2016;;KG;Quilograma;
52083300;01/01/2016;;KG;Quilograma;
52083900;01/01/2016;;KG;Quilograma;
52084100;01/01/2016;;KG;Quilograma;
52084200;01/01/2016;;KG;Quilograma;
52084300;01/01/2016;;KG;Quilograma;
52084900;01/01/2016;;KG;Quilograma;
52085100;01/01/2016;;KG;Quilograma;
52085200;01/01/2016;;KG;Quilograma;
52085910;01/01/2016;;KG;Quilograma;
52085990;01/01/2016;;KG;Quilograma;
52091100;01/01/2016;;KG;Quilograma;
52091200;01/01/2016;;KG;Quilograma;
52091900;01/01/2016;;KG;Quilograma;
52092100;01/01/2016;;KG;Quilograma;
52092200;01/01/2016;;KG;Quilograma;
52092900;01/01/2016;;KG;Quilograma;
52093100;01/01/2016;;KG;Quilograma;
52093200;01/01/2016;;KG;Quilograma;
52093900;01/01/2016;;KG;Quilograma;
52094100;01/01/2016;;KG;Quilograma;
52094210;01/01/2016;;KG;Quilograma;
52094290;01/01/2016;;KG;Quilograma;
52094300;01/01/2016;;KG;Quilograma;
52094900;01/01/2016;;KG;Quilograma;
52095100;01/01/2016;;KG;Quilograma;
52095200;01/01/2016;;KG;Quilograma;
52095900;01/01/2016;;KG;Quilograma;
52101100;01/01/2016;;KG;Quilograma;
52101910;01/01/2016;;KG;Quilograma;
52101990;01/01/2016;;KG;Quilograma;
52102100;01/01/2016;;KG;Quilograma;
52102910;01/01/2016;;KG;Quilograma;
52102990;01/01/2016;;KG;Quilograma;
52103100;01/01/2016;;KG;Quilograma;
52103200;01/01/2016;;KG;Quilograma;
52103900;01/01/2016;;KG;Quilograma;
52104100;01/01/2016;;KG;Quilograma;
52104910;01/01/2016;;KG;Quilograma;
52104990;01/01/2016;;KG;Quilograma;
52105100;01/01/2016;;KG;Quilograma;
52105910;01/01/2016;;KG;Quilograma;
52105990;01/01/2016;;KG;Quilograma;
52111100;01/01/2016;;KG;Quilograma;
52111200;01/01/2016;;KG;Quilograma;
52111900;01/01/2016;;KG;Quilograma;
52112010;01/01/2016;;KG;Quilograma;
52112020;01/01/2016;;KG;Quilograma;
52112090;01/01/2016;;KG;Quilograma;
52113100;01/01/2016;;KG;Quilograma;
52113200;01/01/2016;;KG;Quilograma;
52113900;01/01/2016;;KG;Quilograma;
52114100;01/01/2016;;KG;Quilograma;
52114210;01/01/2016;;KG;Quilograma;
52114290;01/01/2016;;KG;Quilograma;
52114300;01/01/2016;;KG;Quilograma;
52114900;01/01/2016;;KG;Quilograma;
52115100;01/01/2016;;KG;Quilograma;
52115200;01/01/2016;;KG;Quilograma;
52115900;01/01/2016;;KG;Quilograma;
52121100;01/01/2016;;KG;Quilograma;
52121200;01/01/2016;;KG;Quilograma;
52121300;01/01/2016;;KG;Quilograma;
52121400;01/01/2016;;KG;Quilograma;
52121500;01/01/2016;;KG;Quilograma;
52122100;01/01/2016;;KG;Quilograma;
52122200;01/01/2016;;KG;Quilograma;
52122300;01/01/2016;;KG;Quilograma;
52122400;01/01/2016;;KG;Quilograma;
52122500;01/01/2016;;KG;Quilograma;
53011000;01/01/2016;;KG;Quilograma;
53012110;01/01/2016;;KG;Quilograma;
53012120;01/01/2016;;KG;Quilograma;
53012910;01/01/2016;;KG;Quilograma;
53012990;01/01/2016;;KG;Quilograma;
53013000;01/01/2016;;KG;Quilograma;
53021000;01/01/2016;;KG;Quilograma;
53029000;01/01/2016;;KG;Quilograma;
53031010;01/01/2016;;KG;Quilograma;
53031090;01/01/2016;;KG;Quilograma;
53039010;01/01/2016;;KG;Quilograma;
53039090;01/01/2016;;KG;Quilograma;
53050010;01/01/2016;;KG;Quilograma;
53050090;01/01/2016;;KG;Quilograma;
53061000;01/01/2016;;KG;Quilograma;
53062000;01/01/2016;;KG;Quilograma;
53071010;01/01/2016;;KG;Quilograma;
53071090;01/01/2016;;KG;Quilograma;
53072010;01/01/2016;;KG;Quilograma;
53072090;01/01/2016;;KG;Quilograma;
53081000;01/01/2016;;KG;Quilograma;
53082000;01/01/2016;;KG;Quilograma;
53089000;01/01/2016;;KG;Quilograma;
53091100;01/01/2016;;KG;Quilograma;
53091900;01/01/2016;;KG;Quilograma;
53092100;01/01/2016;;KG;Quilograma;
53092900;01/01/2016;;KG;Quilograma;
53101010;01/01/2016;;KG;Quilograma;
53101090;01/01/2016;;KG;Quilograma;
53109000;01/01/2016;;KG;Quilograma;
53110000;01/01/2016;;KG;Quilograma;
54011011;01/01/2016;;KG;Quilograma;
54011012;01/01/2016;;KG;Quilograma;
54011090;01/01/2016;;KG;Quilograma;
54012011;01/01/2016;;KG;Quilograma;
54012012;01/01/2016;;KG;Quilograma;
54012090;01/01/2016;;KG;Quilograma;
54021100;01/01/2016;;KG;Quilograma;
54021910;01/01/2016;;KG;Quilograma;
54021990;01/01/2016;;KG;Quilograma;
54022010;01/10/2021;;KG;Quilograma;
54022090;01/10/2021;;KG;Quilograma;
54023111;01/01/2016;;KG;Quilograma;
54023119;01/01/2016;;KG;Quilograma;
54023190;01/01/2016;;KG;Quilograma;
54023211;01/01/2016;;KG;Quilograma;
54023219;01/01/2016;;KG;Quilograma;
54023290;01/01/2016;;KG;Quilograma;
54023310;01/01/2016;;KG;Quilograma;
54023320;01/01/2016;;KG;Quilograma;
54023390;01/01/2016;;KG;Quilograma;
54023400;01/01/2016;;KG;Quilograma;
54023900;01/01/2016;;KG;Quilograma;
54024400;01/01/2016;;KG;Quilograma;
54024510;01/01/2016;;KG;Quilograma;
54024520;01/01/2016;;KG;Quilograma;
54024590;01/01/2016;;KG;Quilograma;
54024600;01/01/2016;;KG;Quilograma;
54024710;01/01/2016;;KG;Quilograma;
54024720;01/01/2016;;KG;Quilograma;
54024790;01/01/2016;;KG;Quilograma;
54024800;01/01/2016;;KG;Quilograma;
54024910;01/01/2016;;KG;Quilograma;
54024990;01/01/2016;;KG;Quilograma;
54025110;01/01/2016;;KG;Quilograma;
54025190;01/01/2016;;KG;Quilograma;
54025200;01/01/2016;;KG;Quilograma;
54025300;01/01/2017;;KG;Quilograma;
54025900;01/01/2016;;KG;Quilograma;
54026110;01/01/2016;;KG;Quilograma;
54026190;01/01/2016;;KG;Quilograma;
54026200;01/01/2016;;KG;Quilograma;
54026300;01/01/2017;;KG;Quilograma;
54026900;01/01/2016;;KG;Quilograma;
54031000;01/01/2016;;KG;Quilograma;
54033110;01/01/2019;;KG;Quilograma;
54033190;01/01/2019;;KG;Quilograma;
54033200;01/01/2016;;KG;Quilograma;
54033300;01/01/2016;;KG;Quilograma;
54033900;01/01/2016;;KG;Quilograma;
54034100;01/01/2016;;KG;Quilograma;
54034200;01/01/2016;;KG;Quilograma;
54034900;01/01/2016;;KG;Quilograma;
54041100;01/01/2016;;KG;Quilograma;
54041200;01/01/2016;;KG;Quilograma;
54041911;01/01/2016;;KG;Quilograma;
54041919;01/01/2016;;KG;Quilograma;
54041990;01/01/2016;;KG;Quilograma;
54049000;01/01/2016;;KG;Quilograma;
54050000;01/01/2016;;KG;Quilograma;
54060010;01/01/2016;;KG;Quilograma;
54060020;01/01/2016;;KG;Quilograma;
54071011;01/01/2016;;KG;Quilograma;
54071019;01/01/2016;;KG;Quilograma;
54071021;01/01/2016;;KG;Quilograma;
54071029;01/01/2016;;KG;Quilograma;
54072000;01/01/2016;;KG;Quilograma;
54073000;01/01/2016;;KG;Quilograma;
54074100;01/01/2016;;KG;Quilograma;
54074200;01/01/2016;;KG;Quilograma;
54074300;01/01/2016;;KG;Quilograma;
54074400;01/01/2016;;KG;Quilograma;
54075100;01/01/2016;;KG;Quilograma;
54075210;01/01/2016;;KG;Quilograma;
54075220;01/01/2016;;KG;Quilograma;
54075300;01/01/2016;;KG;Quilograma;
54075400;01/01/2016;;KG;Quilograma;
54076100;01/01/2016;;KG;Quilograma;
54076900;01/01/2016;;KG;Quilograma;
54077100;01/01/2016;;KG;Quilograma;
54077200;01/01/2016;;KG;Quilograma;
54077300;01/01/2016;;KG;Quilograma;
54077400;01/01/2016;;KG;Quilograma;
54078100;01/01/2016;;KG;Quilograma;
54078200;01/01/2016;;KG;Quilograma;
54078300;01/01/2016;;KG;Quilograma;
54078400;01/01/2016;;KG;Quilograma;
54079100;01/01/2016;;KG;Quilograma;
54079200;01/01/2016;;KG;Quilograma;
54079300;01/01/2016;;KG;Quilograma;
54079400;01/01/2016;;KG;Quilograma;
54081000;01/01/2016;;KG;Quilograma;
54082100;01/01/2016;;KG;Quilograma;
54082200;01/01/2016;;KG;Quilograma;
54082300;01/01/2016;;KG;Quilograma;
54082400;01/01/2016;;KG;Quilograma;
54083100;01/01/2016;;KG;Quilograma;
54083200;01/01/2016;;KG;Quilograma;
54083300;01/01/2016;;KG;Quilograma;
54083400;01/01/2016;;KG;Quilograma;
55011100;01/04/2022;;KG;Quilograma;
55011900;01/04/2022;;KG;Quilograma;
55012000;01/01/2016;;KG;Quilograma;
55013000;01/01/2016;;KG;Quilograma;
55014000;01/01/2016;;KG;Quilograma;
55019000;01/01/2016;;KG;Quilograma;
55021000;01/01/2017;;KG;Quilograma;
55029010;01/01/2017;;KG;Quilograma;
55029090;01/01/2017;;KG;Quilograma;
55031100;01/01/2016;;KG;Quilograma;
55031910;01/01/2016;;KG;Quilograma;
55031990;01/01/2016;;KG;Quilograma;
55032010;01/01/2016;;KG;Quilograma;
55032090;01/01/2016;;KG;Quilograma;
55033000;01/01/2016;;KG;Quilograma;
55034000;01/01/2016;;KG;Quilograma;
55039010;01/01/2016;;KG;Quilograma;
55039020;01/01/2016;;KG;Quilograma;
55039090;01/01/2016;;KG;Quilograma;
55041000;01/01/2016;;KG;Quilograma;
55049010;01/01/2016;;KG;Quilograma;
55049090;01/01/2016;;KG;Quilograma;
55051000;01/01/2016;;KG;Quilograma;
55052000;01/01/2016;;KG;Quilograma;
55061000;01/01/2016;;KG;Quilograma;
55062000;01/01/2016;;KG;Quilograma;
55063000;01/01/2016;;KG;Quilograma;
55064000;01/01/2017;;KG;Quilograma;
55069000;01/01/2016;;KG;Quilograma;
55070000;01/01/2016;;KG;Quilograma;
55081000;01/01/2016;;KG;Quilograma;
55082000;01/01/2016;;KG;Quilograma;
55091100;01/01/2016;;KG;Quilograma;
55091210;01/01/2016;;KG;Quilograma;
55091290;01/01/2016;;KG;Quilograma;
55092100;01/01/2016;;KG;Quilograma;
55092200;01/01/2016;;KG;Quilograma;
55093100;01/01/2016;;KG;Quilograma;
55093200;01/01/2016;;KG;Quilograma;
55094100;01/01/2016;;KG;Quilograma;
55094200;01/01/2016;;KG;Quilograma;
55095100;01/01/2016;;KG;Quilograma;
55095200;01/01/2016;;KG;Quilograma;
55095300;01/01/2016;;KG;Quilograma;
55095900;01/01/2016;;KG;Quilograma;
55096100;01/01/2016;;KG;Quilograma;
55096200;01/01/2016;;KG;Quilograma;
55096900;01/01/2016;;KG;Quilograma;
55099100;01/01/2016;;KG;Quilograma;
55099200;01/01/2016;;KG;Quilograma;
55099900;01/01/2016;;KG;Quilograma;
55101111;01/01/2016;;KG;Quilograma;
55101112;01/01/2016;;KG;Quilograma;
55101113;01/01/2016;;KG;Quilograma;
55101119;01/01/2016;;KG;Quilograma;
55101190;01/01/2016;;KG;Quilograma;
55101211;01/01/2016;;KG;Quilograma;
55101212;01/01/2016;;KG;Quilograma;
55101213;01/01/2016;;KG;Quilograma;
55101219;01/01/2016;;KG;Quilograma;
55101290;01/01/2016;;KG;Quilograma;
55102011;01/01/2016;;KG;Quilograma;
55102012;01/01/2016;;KG;Quilograma;
55102013;01/01/2016;;KG;Quilograma;
55102019;01/01/2016;;KG;Quilograma;
55102090;01/01/2016;;KG;Quilograma;
55103011;01/01/2016;;KG;Quilograma;
55103012;01/01/2016;;KG;Quilograma;
55103013;01/01/2016;;KG;Quilograma;
55103019;01/01/2016;;KG;Quilograma;
55103090;01/01/2016;;KG;Quilograma;
55109011;01/01/2016;;KG;Quilograma;
55109012;01/01/2016;;KG;Quilograma;
55109013;01/01/2016;;KG;Quilograma;
55109019;01/01/2016;;KG;Quilograma;
55109090;01/01/2016;;KG;Quilograma;
55111000;01/01/2016;;KG;Quilograma;
55112000;01/01/2016;;KG;Quilograma;
55113000;01/01/2016;;KG;Quilograma;
55121100;01/01/2016;;KG;Quilograma;
55121900;01/01/2016;;KG;Quilograma;
55122100;01/01/2016;;KG;Quilograma;
55122900;01/01/2016;;KG;Quilograma;
55129110;01/01/2016;;KG;Quilograma;
55129190;01/01/2016;;KG;Quilograma;
55129910;01/01/2016;;KG;Quilograma;
55129990;01/01/2016;;KG;Quilograma;
55131100;01/01/2016;;KG;Quilograma;
55131200;01/01/2016;;KG;Quilograma;
55131300;01/01/2016;;KG;Quilograma;
55131900;01/01/2016;;KG;Quilograma;
55132100;01/01/2016;;KG;Quilograma;
55132310;01/01/2016;;KG;Quilograma;
55132390;01/01/2016;;KG;Quilograma;
55132900;01/01/2016;;KG;Quilograma;
55133100;01/01/2016;;KG;Quilograma;
55133911;01/01/2016;;KG;Quilograma;
